date_time,temp,Weekday,traffic_volume
2016-04-15 15:00:00,297.51,1.0,178
2016-04-15 16:00:00,297.54,1.0,-1075
2016-04-15 17:00:00,296.86,1.0,-1105
2016-04-15 18:00:00,296.86,1.0,1200
2016-04-15 19:00:00,295.02,1.0,256
2016-04-15 20:00:00,294.48,1.0,-183
2016-04-15 21:00:00,292.93,1.0,199
2016-04-15 22:00:00,292.21,1.0,703
2016-04-15 23:00:00,291.15,1.0,517
2016-04-16 00:00:00,290.4,0.0,538
2016-04-16 01:00:00,290.36,0.0,337
2016-04-16 02:00:00,289.51,0.0,315
2016-04-16 03:00:00,289.01,0.0,56
2016-04-16 04:00:00,288.72,0.0,-413
2016-04-16 05:00:00,288.21,0.0,-1841
2016-04-16 06:00:00,287.55,0.0,-4289
2016-04-16 07:00:00,288.01,0.0,-4604
2016-04-16 08:00:00,288.94,0.0,-3331
2016-04-16 09:00:00,291.43,0.0,-957
2016-04-16 10:00:00,293.15,0.0,-506
2016-04-16 11:00:00,296.03,0.0,-294
2016-04-16 12:00:00,296.61,0.0,-445
2016-04-16 13:00:00,298.01,0.0,-1009
2016-04-16 14:00:00,298.24,0.0,-1009
2016-04-16 15:00:00,298.24,0.0,-1495
2016-04-16 16:00:00,298.85,0.0,-1326
2016-04-16 17:00:00,299.01,0.0,-1334
2016-04-16 18:00:00,298.78,0.0,-1827
2016-04-16 19:00:00,298.78,0.0,26
2016-04-16 20:00:00,297.22,0.0,-151
2016-04-16 21:00:00,293.72,0.0,-27
2016-04-16 22:00:00,293.07,0.0,360
2016-04-16 23:00:00,292.87,0.0,646
2016-04-17 00:00:00,292.29,0.0,52
2016-04-17 01:00:00,291.22,0.0,42
2016-04-17 02:00:00,290.44,0.0,10
2016-04-17 03:00:00,289.93,0.0,-10
2016-04-17 04:00:00,289.33,0.0,-23
2016-04-17 05:00:00,288.86,0.0,-116
2016-04-17 06:00:00,288.03,0.0,-262
2016-04-17 07:00:00,288.72,0.0,-468
2016-04-17 08:00:00,291.22,0.0,-1359
2016-04-17 09:00:00,292.51,0.0,-1204
2016-04-17 10:00:00,294.62,0.0,-748
2016-04-17 11:00:00,294.62,0.0,-1299
2016-04-17 12:00:00,296.08,0.0,-647
2016-04-17 13:00:00,297.94,0.0,-85
2016-04-17 14:00:00,298.28,0.0,-162
2016-04-17 15:00:00,298.28,0.0,-162
2016-04-17 16:00:00,299.15,0.0,81
2016-04-17 17:00:00,298.65,0.0,-126
2016-04-17 18:00:00,298.65,0.0,367
2016-04-17 19:00:00,298.65,0.0,367
2016-04-17 20:00:00,296.69,0.0,-136
2016-04-17 21:00:00,293.8,0.0,-662
2016-04-17 22:00:00,293.05,0.0,-1686
2016-04-17 23:00:00,292.29,0.0,-1475
2016-04-18 00:00:00,291.68,1.0,-800
2016-04-18 01:00:00,291.37,1.0,-460
2016-04-18 02:00:00,291.36,1.0,-338
2016-04-18 03:00:00,290.94,1.0,-96
2016-04-18 04:00:00,289.47,1.0,450
2016-04-18 05:00:00,288.29,1.0,2058
2016-04-18 06:00:00,286.86,1.0,4692
2016-04-18 07:00:00,287.82,1.0,5167
2016-04-18 08:00:00,289.44,1.0,4212
2016-04-18 09:00:00,292.49,1.0,2129
2016-04-18 10:00:00,294.0,1.0,740
2016-04-18 11:00:00,295.36,1.0,845
2016-04-18 12:00:00,296.73,1.0,175
2016-04-18 13:00:00,296.73,1.0,177
2016-04-18 14:00:00,298.01,1.0,772
2016-04-18 15:00:00,297.45,1.0,1189
2016-04-18 16:00:00,296.8,1.0,1989
2016-04-18 17:00:00,294.89,1.0,2030
2016-04-18 18:00:00,293.45,1.0,331
2016-04-18 19:00:00,291.59,1.0,-1207
2016-04-18 20:00:00,290.73,1.0,-386
2016-04-18 21:00:00,288.74,1.0,-254
2016-04-18 22:00:00,287.51,1.0,1825
2016-04-18 23:00:00,284.9,1.0,608
2016-04-19 00:00:00,284.09,1.0,38
2016-04-19 01:00:00,283.31,1.0,-32
2016-04-19 02:00:00,282.24,1.0,-43
2016-04-19 03:00:00,281.85,1.0,16
2016-04-19 04:00:00,281.85,1.0,22
2016-04-19 05:00:00,282.35,1.0,35
2016-04-19 06:00:00,282.3,1.0,-102
2016-04-19 07:00:00,282.65,1.0,64
2016-04-19 08:00:00,282.87,1.0,4
2016-04-19 09:00:00,283.3,1.0,336
2016-04-19 10:00:00,283.8,1.0,115
2016-04-19 11:00:00,284.94,1.0,397
2016-04-19 12:00:00,285.23,1.0,239
2016-04-19 13:00:00,285.23,1.0,239
2016-04-19 14:00:00,286.01,1.0,-151
2016-04-19 15:00:00,286.29,1.0,232
2016-04-19 16:00:00,286.58,1.0,239
2016-04-19 17:00:00,286.61,1.0,-246
2016-04-19 18:00:00,286.3,1.0,-11
2016-04-19 19:00:00,285.73,1.0,229
2016-04-19 20:00:00,285.46,1.0,277
2016-04-19 21:00:00,284.78,1.0,528
2016-04-19 22:00:00,284.78,1.0,-1849
2016-04-19 23:00:00,284.4,1.0,-601
2016-04-20 00:00:00,284.29,1.0,-88
2016-04-20 01:00:00,284.22,1.0,43
2016-04-20 02:00:00,284.22,1.0,8
2016-04-20 03:00:00,284.29,1.0,35
2016-04-20 04:00:00,284.22,1.0,79
2016-04-20 05:00:00,283.86,1.0,137
2016-04-20 06:00:00,283.79,1.0,330
2016-04-20 07:00:00,283.77,1.0,227
2016-04-20 08:00:00,284.08,1.0,73
2016-04-20 09:00:00,284.34,1.0,-190
2016-04-20 10:00:00,284.93,1.0,150
2016-04-20 11:00:00,286.42,1.0,-51
2016-04-20 12:00:00,288.02,1.0,104
2016-04-20 13:00:00,289.8,1.0,143
2016-04-20 14:00:00,290.72,1.0,463
2016-04-20 15:00:00,290.72,1.0,-337
2016-04-20 16:00:00,291.08,1.0,-198
2016-04-20 17:00:00,291.28,1.0,364
2016-04-20 18:00:00,291.3,1.0,62
2016-04-20 19:00:00,289.79,1.0,186
2016-04-20 20:00:00,288.48,1.0,207
2016-04-20 21:00:00,286.86,1.0,-10
2016-04-20 22:00:00,286.36,1.0,335
2016-04-20 23:00:00,285.94,1.0,1867
2016-04-21 00:00:00,285.81,1.0,843
2016-04-21 01:00:00,285.79,1.0,36
2016-04-21 02:00:00,285.51,1.0,52
2016-04-21 03:00:00,285.29,1.0,-12
2016-04-21 04:00:00,285.21,1.0,-85
2016-04-21 05:00:00,284.71,1.0,-78
2016-04-21 06:00:00,284.92,1.0,-145
2016-04-21 07:00:00,284.98,1.0,68
2016-04-21 08:00:00,285.29,1.0,-102
2016-04-21 09:00:00,286.22,1.0,-744
2016-04-21 10:00:00,286.22,1.0,-118
2016-04-21 11:00:00,285.82,1.0,-154
2016-04-21 12:00:00,287.111,1.0,-45
2016-04-21 13:00:00,287.111,1.0,-175
2016-04-21 14:00:00,289.288,1.0,-68
2016-04-21 15:00:00,289.288,1.0,249
2016-04-21 16:00:00,289.288,1.0,163
2016-04-21 17:00:00,286.9240000000001,1.0,162
2016-04-21 18:00:00,286.9240000000001,1.0,213
2016-04-21 19:00:00,286.9240000000001,1.0,328
2016-04-21 20:00:00,283.293,1.0,288
2016-04-21 21:00:00,283.293,1.0,333
2016-04-21 22:00:00,283.293,1.0,1084
2016-04-21 23:00:00,279.893,1.0,-173
2016-04-22 00:00:00,284.05,1.0,-398
2016-04-22 01:00:00,283.35,1.0,531
2016-04-22 02:00:00,276.54200000000003,1.0,115
2016-04-22 03:00:00,276.54200000000003,1.0,80
2016-04-22 04:00:00,276.54200000000003,1.0,65
2016-04-22 05:00:00,274.954,1.0,43
2016-04-22 06:00:00,274.954,1.0,80
2016-04-22 07:00:00,279.75,1.0,-19
2016-04-22 08:00:00,278.952,1.0,-137
2016-04-22 09:00:00,278.952,1.0,740
2016-04-22 10:00:00,280.65,1.0,259
2016-04-22 11:00:00,284.811,1.0,344
2016-04-22 12:00:00,282.65,1.0,443
2016-04-22 13:00:00,284.32,1.0,415
2016-04-22 14:00:00,285.62,1.0,139
2016-04-22 15:00:00,285.62,1.0,-178
2016-04-22 16:00:00,287.5,1.0,-260
2016-04-22 17:00:00,287.5,1.0,-132
2016-04-22 18:00:00,287.83,1.0,-111
2016-04-22 19:00:00,286.6,1.0,12
2016-04-22 20:00:00,285.34,1.0,16
2016-04-22 21:00:00,285.34,1.0,361
2016-04-22 22:00:00,282.63,1.0,-205
2016-04-22 23:00:00,281.03,1.0,-556
2016-04-23 00:00:00,280.33,0.0,694
2016-04-23 01:00:00,279.31,0.0,-13
2016-04-23 02:00:00,278.63,0.0,294
2016-04-23 03:00:00,278.03,0.0,-13
2016-04-23 04:00:00,277.86,0.0,-508
2016-04-23 05:00:00,277.22,0.0,-2079
2016-04-23 06:00:00,277.13,0.0,-4593
2016-04-23 07:00:00,278.56,0.0,-5039
2016-04-23 08:00:00,281.1,0.0,-2669
2016-04-23 09:00:00,284.05,0.0,-1022
2016-04-23 10:00:00,287.75,0.0,-511
2016-04-23 11:00:00,287.75,0.0,-746
2016-04-23 12:00:00,291.25,0.0,-355
2016-04-23 13:00:00,292.34,0.0,-464
2016-04-23 14:00:00,293.17,0.0,-961
2016-04-23 15:00:00,293.17,0.0,-961
2016-04-23 16:00:00,293.19,0.0,-1849
2016-04-23 17:00:00,293.46,0.0,-1917
2016-04-23 18:00:00,293.26,0.0,-466
2016-04-23 19:00:00,293.26,0.0,470
2016-04-23 20:00:00,291.11,0.0,-187
2016-04-23 21:00:00,290.2,0.0,-30
2016-04-23 22:00:00,289.31,0.0,9
2016-04-23 23:00:00,289.33,0.0,75
2016-04-24 00:00:00,289.23,0.0,190
2016-04-24 01:00:00,288.86,0.0,128
2016-04-24 02:00:00,288.35,0.0,86
2016-04-24 03:00:00,288.09,0.0,-10
2016-04-24 04:00:00,287.62,0.0,-23
2016-04-24 05:00:00,287.3,0.0,-116
2016-04-24 06:00:00,285.97,0.0,-262
2016-04-24 07:00:00,285.57,0.0,-468
2016-04-24 08:00:00,284.58,0.0,-877
2016-04-24 09:00:00,284.34,0.0,-1459
2016-04-24 10:00:00,284.55,0.0,-988
2016-04-24 11:00:00,284.35,0.0,-553
2016-04-24 12:00:00,284.58,0.0,-936
2016-04-24 13:00:00,285.88,0.0,-278
2016-04-24 14:00:00,286.28,0.0,-508
2016-04-24 15:00:00,286.36,0.0,-768
2016-04-24 16:00:00,286.46,0.0,-294
2016-04-24 17:00:00,286.58,0.0,1136
2016-04-24 18:00:00,286.58,0.0,1379
2016-04-24 19:00:00,286.19,0.0,-1184
2016-04-24 20:00:00,285.29,0.0,-763
2016-04-24 21:00:00,284.99,0.0,-1228
2016-04-24 22:00:00,284.79,0.0,-1391
2016-04-24 23:00:00,284.49,0.0,-1290
2016-04-25 00:00:00,284.47,1.0,-1354
2016-04-25 01:00:00,284.53,1.0,-729
2016-04-25 02:00:00,284.71,1.0,-558
2016-04-25 03:00:00,284.65,1.0,-58
2016-04-25 04:00:00,284.41,1.0,440
2016-04-25 05:00:00,284.14,1.0,2147
2016-04-25 06:00:00,283.78,1.0,4721
2016-04-25 07:00:00,283.52,1.0,5073
2016-04-25 08:00:00,283.59,1.0,2901
2016-04-25 09:00:00,283.59,1.0,2614
2016-04-25 10:00:00,283.48,1.0,732
2016-04-25 11:00:00,283.78,1.0,581
2016-04-25 12:00:00,284.62,1.0,329
2016-04-25 13:00:00,284.69,1.0,81
2016-04-25 14:00:00,284.69,1.0,513
2016-04-25 15:00:00,284.79,1.0,1760
2016-04-25 16:00:00,283.9,1.0,2091
2016-04-25 17:00:00,283.86,1.0,430
2016-04-25 18:00:00,283.06,1.0,-1142
2016-04-25 19:00:00,282.43,1.0,-27
2016-04-25 20:00:00,281.93,1.0,243
2016-04-25 21:00:00,281.03,1.0,220
2016-04-25 22:00:00,280.75,1.0,-118
2016-04-25 23:00:00,280.0,1.0,5
2016-04-26 00:00:00,279.1,1.0,32
2016-04-26 01:00:00,279.02,1.0,26
2016-04-26 02:00:00,278.47,1.0,-12
2016-04-26 03:00:00,278.44,1.0,-5
2016-04-26 04:00:00,277.97,1.0,9
2016-04-26 05:00:00,277.97,1.0,-1937
2016-04-26 06:00:00,277.99,1.0,114
2016-04-26 07:00:00,278.09,1.0,342
2016-04-26 08:00:00,278.45,1.0,805
2016-04-26 09:00:00,278.75,1.0,-200
2016-04-26 10:00:00,278.75,1.0,1095
2016-04-26 11:00:00,278.75,1.0,811
2016-04-26 12:00:00,278.75,1.0,643
2016-04-26 13:00:00,278.75,1.0,461
2016-04-26 14:00:00,278.75,1.0,461
2016-04-26 15:00:00,280.65,1.0,138
2016-04-26 16:00:00,280.65,1.0,-567
2016-04-26 17:00:00,281.42,1.0,252
2016-04-26 18:00:00,281.42,1.0,1824
2016-04-26 19:00:00,281.83,1.0,196
2016-04-26 20:00:00,281.83,1.0,609
2016-04-26 21:00:00,281.29,1.0,32
2016-04-26 22:00:00,281.29,1.0,1030
2016-04-26 23:00:00,280.78,1.0,82
2016-04-27 00:00:00,280.78,1.0,508
2016-04-27 01:00:00,279.52,1.0,-6
2016-04-27 02:00:00,279.52,1.0,102
2016-04-27 03:00:00,278.67,1.0,-5
2016-04-27 04:00:00,277.95,1.0,27
2016-04-27 05:00:00,277.91,1.0,2079
2016-04-27 06:00:00,277.59,1.0,-51
2016-04-27 07:00:00,277.63,1.0,-73
2016-04-27 08:00:00,278.6,1.0,192
2016-04-27 09:00:00,280.1,1.0,-25
2016-04-27 10:00:00,280.1,1.0,-25
2016-04-27 11:00:00,282.62,1.0,-380
2016-04-27 12:00:00,282.62,1.0,-380
2016-04-27 13:00:00,283.37,1.0,-199
2016-04-27 14:00:00,283.37,1.0,-199
2016-04-27 15:00:00,284.61,1.0,130
2016-04-27 16:00:00,284.61,1.0,130
2016-04-27 17:00:00,282.81,1.0,-268
2016-04-27 18:00:00,282.81,1.0,-268
2016-04-27 19:00:00,282.81,1.0,2808
2016-04-27 20:00:00,282.81,1.0,2808
2016-04-27 21:00:00,282.81,1.0,3716
2016-04-27 22:00:00,282.81,1.0,3716
2016-04-27 23:00:00,278.47,1.0,-41
2016-04-28 00:00:00,278.17,1.0,-453
2016-04-28 01:00:00,277.57,1.0,11
2016-04-28 02:00:00,277.9,1.0,-79
2016-04-28 03:00:00,278.08,1.0,9
2016-04-28 04:00:00,277.87,1.0,11
2016-04-28 05:00:00,277.11,1.0,-146
2016-04-28 06:00:00,276.35,1.0,-447
2016-04-28 07:00:00,276.23,1.0,-922
2016-04-28 08:00:00,276.39,1.0,-827
2016-04-28 09:00:00,276.02,1.0,240
2016-04-28 10:00:00,275.78,1.0,-641
2016-04-28 11:00:00,276.44,1.0,-47
2016-04-28 12:00:00,277.14,1.0,153
2016-04-28 13:00:00,278.38,1.0,115
2016-04-28 14:00:00,278.81,1.0,450
2016-04-28 15:00:00,279.27,1.0,-148
2016-04-28 16:00:00,278.73,1.0,439
2016-04-28 17:00:00,278.39,1.0,-189
2016-04-28 18:00:00,278.22,1.0,-1353
2016-04-28 19:00:00,278.32,1.0,-2773
2016-04-28 20:00:00,277.94,1.0,-3303
2016-04-28 21:00:00,277.9,1.0,-3418
2016-04-28 22:00:00,277.76,1.0,-4244
2016-04-28 23:00:00,277.71,1.0,297
2016-04-29 00:00:00,277.36,1.0,-3
2016-04-29 01:00:00,276.59,1.0,93
2016-04-29 02:00:00,275.96,1.0,82
2016-04-29 03:00:00,275.63,1.0,62
2016-04-29 04:00:00,274.88,1.0,-67
2016-04-29 05:00:00,274.86,1.0,-107
2016-04-29 06:00:00,274.88,1.0,296
2016-04-29 07:00:00,275.38,1.0,750
2016-04-29 08:00:00,276.95,1.0,-227
2016-04-29 09:00:00,278.76,1.0,-315
2016-04-29 10:00:00,280.73,1.0,297
2016-04-29 11:00:00,282.08,1.0,402
2016-04-29 12:00:00,283.8,1.0,642
2016-04-29 13:00:00,284.94,1.0,316
2016-04-29 14:00:00,286.27,1.0,270
2016-04-29 15:00:00,287.05,1.0,291
2016-04-29 16:00:00,287.62,1.0,77
2016-04-29 17:00:00,288.21,1.0,-89
2016-04-29 18:00:00,288.32,1.0,4
2016-04-29 19:00:00,287.77,1.0,-1031
2016-04-29 20:00:00,285.73,1.0,-1984
2016-04-29 21:00:00,283.63,1.0,-1947
2016-04-29 22:00:00,282.32,1.0,-1185
2016-04-29 23:00:00,281.95,1.0,-783
2016-04-30 00:00:00,281.53,0.0,909
2016-04-30 01:00:00,281.1,0.0,404
2016-04-30 02:00:00,280.43,0.0,330
2016-04-30 03:00:00,279.31,0.0,7
2016-04-30 04:00:00,278.46,0.0,-397
2016-04-30 05:00:00,277.62,0.0,-1920
2016-04-30 06:00:00,277.53,0.0,-4371
2016-04-30 07:00:00,277.81,0.0,-4702
2016-04-30 08:00:00,278.82,0.0,-2064
2016-04-30 09:00:00,280.72,0.0,-982
2016-04-30 10:00:00,282.99,0.0,-476
2016-04-30 11:00:00,284.82,0.0,-372
2016-04-30 12:00:00,285.54,0.0,-470
2016-04-30 13:00:00,286.46,0.0,-571
2016-04-30 14:00:00,287.16,0.0,-962
2016-04-30 15:00:00,287.34,0.0,-1476
2016-04-30 16:00:00,287.26,0.0,-1891
2016-04-30 17:00:00,287.05,0.0,-1311
2016-04-30 18:00:00,286.27,0.0,-554
2016-04-30 19:00:00,285.28,0.0,1277
2016-04-30 20:00:00,284.28,0.0,2397
2016-04-30 21:00:00,283.24,0.0,2622
2016-04-30 22:00:00,282.12,0.0,2362
2016-04-30 23:00:00,281.38,0.0,1822
2016-05-01 00:00:00,280.75,0.0,122
2016-05-01 01:00:00,280.02,0.0,84
2016-05-01 02:00:00,279.48,0.0,48
2016-05-01 03:00:00,279.02,0.0,-10
2016-05-01 04:00:00,278.56,0.0,-23
2016-05-01 05:00:00,278.18,0.0,-116
2016-05-01 06:00:00,277.7,0.0,-262
2016-05-01 07:00:00,277.72,0.0,-468
2016-05-01 08:00:00,278.53,0.0,-947
2016-05-01 09:00:00,280.82,0.0,-1243
2016-05-01 10:00:00,282.67,0.0,-875
2016-05-01 11:00:00,284.8,0.0,-875
2016-05-01 12:00:00,286.25,0.0,-740
2016-05-01 13:00:00,287.03,0.0,-226
2016-05-01 14:00:00,288.44,0.0,-366
2016-05-01 15:00:00,289.21,0.0,-405
2016-05-01 16:00:00,289.44,0.0,-183
2016-05-01 17:00:00,289.39,0.0,454
2016-05-01 18:00:00,289.61,0.0,-283
2016-05-01 19:00:00,289.18,0.0,-359
2016-05-01 20:00:00,287.54,0.0,-563
2016-05-01 21:00:00,285.25,0.0,-1130
2016-05-01 22:00:00,284.35,0.0,-1474
2016-05-01 23:00:00,283.23,0.0,-1323
2016-05-02 00:00:00,281.85,1.0,-1457
2016-05-02 01:00:00,279.98,1.0,-797
2016-05-02 02:00:00,278.31,1.0,-612
2016-05-02 03:00:00,277.04,1.0,-232
2016-05-02 04:00:00,276.24,1.0,312
2016-05-02 05:00:00,275.88,1.0,2137
2016-05-02 06:00:00,275.36,1.0,4459
2016-05-02 07:00:00,276.62,1.0,4723
2016-05-02 08:00:00,280.76,1.0,3351
2016-05-02 09:00:00,284.2,1.0,2036
2016-05-02 10:00:00,286.84,1.0,744
2016-05-02 11:00:00,289.02,1.0,410
2016-05-02 12:00:00,289.84,1.0,139
2016-05-02 13:00:00,290.34,1.0,-41
2016-05-02 14:00:00,291.12,1.0,530
2016-05-02 15:00:00,291.64,1.0,1099
2016-05-02 16:00:00,291.56,1.0,1463
2016-05-02 17:00:00,291.67,1.0,569
2016-05-02 18:00:00,291.84,1.0,97
2016-05-02 19:00:00,291.17,1.0,-323
2016-05-02 20:00:00,289.43,1.0,74
2016-05-02 21:00:00,286.27,1.0,384
2016-05-02 22:00:00,284.07,1.0,125
2016-05-02 23:00:00,282.82,1.0,-114
2016-05-03 00:00:00,281.91,1.0,397
2016-05-03 01:00:00,281.4,1.0,215
2016-05-03 02:00:00,282.13,1.0,158
2016-05-03 03:00:00,281.82,1.0,163
2016-05-03 04:00:00,281.74,1.0,159
2016-05-03 05:00:00,281.15,1.0,112
2016-05-03 06:00:00,280.58,1.0,444
2016-05-03 07:00:00,281.26,1.0,495
2016-05-03 08:00:00,284.25,1.0,521
2016-05-03 09:00:00,286.98,1.0,444
2016-05-03 10:00:00,289.51,1.0,349
2016-05-03 11:00:00,291.27,1.0,266
2016-05-03 12:00:00,292.73,1.0,209
2016-05-03 13:00:00,293.37,1.0,250
2016-05-03 14:00:00,294.03,1.0,345
2016-05-03 15:00:00,294.09,1.0,381
2016-05-03 16:00:00,294.17,1.0,319
2016-05-03 17:00:00,294.28,1.0,352
2016-05-03 18:00:00,294.51,1.0,106
2016-05-03 19:00:00,293.44,1.0,184
2016-05-03 20:00:00,291.64,1.0,-57
2016-05-03 21:00:00,289.96,1.0,-385
2016-05-03 22:00:00,288.42,1.0,-113
2016-05-03 23:00:00,286.75,1.0,181
2016-05-04 00:00:00,285.93,1.0,258
2016-05-04 01:00:00,285.34,1.0,410
2016-05-04 02:00:00,284.3,1.0,586
2016-05-04 03:00:00,283.07,1.0,473
2016-05-04 04:00:00,281.31,1.0,160
2016-05-04 05:00:00,279.64,1.0,241
2016-05-04 06:00:00,278.72,1.0,68
2016-05-04 07:00:00,280.32,1.0,-821
2016-05-04 08:00:00,282.8,1.0,121
2016-05-04 09:00:00,285.03,1.0,-53
2016-05-04 10:00:00,286.3,1.0,-1
2016-05-04 11:00:00,287.57,1.0,116
2016-05-04 12:00:00,289.0,1.0,94
2016-05-04 13:00:00,289.97,1.0,9
2016-05-04 14:00:00,290.75,1.0,-178
2016-05-04 15:00:00,291.49,1.0,-88
2016-05-04 16:00:00,291.73,1.0,133
2016-05-04 17:00:00,291.82,1.0,157
2016-05-04 18:00:00,291.58,1.0,427
2016-05-04 19:00:00,290.76,1.0,387
2016-05-04 20:00:00,289.34,1.0,338
2016-05-04 21:00:00,286.07,1.0,292
2016-05-04 22:00:00,283.23,1.0,83
2016-05-04 23:00:00,280.98,1.0,-8
2016-05-05 00:00:00,279.99,1.0,393
2016-05-05 01:00:00,279.33,1.0,-101
2016-05-05 02:00:00,278.25,1.0,-544
2016-05-05 03:00:00,278.26,1.0,-439
2016-05-05 04:00:00,277.56,1.0,-74
2016-05-05 05:00:00,278.82,1.0,-202
2016-05-05 06:00:00,279.9,1.0,-5
2016-05-05 07:00:00,280.72,1.0,999
2016-05-05 08:00:00,283.15,1.0,-147
2016-05-05 09:00:00,285.93,1.0,-179
2016-05-05 10:00:00,287.66,1.0,-268
2016-05-05 11:00:00,290.03,1.0,139
2016-05-05 12:00:00,291.77,1.0,168
2016-05-05 13:00:00,293.16,1.0,252
2016-05-05 14:00:00,294.92,1.0,356
2016-05-05 15:00:00,296.39,1.0,178
2016-05-05 16:00:00,297.36,1.0,67
2016-05-05 17:00:00,298.24,1.0,94
2016-05-05 18:00:00,298.43,1.0,289
2016-05-05 19:00:00,298.16,1.0,134
2016-05-05 20:00:00,295.83,1.0,14
2016-05-05 21:00:00,292.48,1.0,328
2016-05-05 22:00:00,291.25,1.0,868
2016-05-05 23:00:00,291.41,1.0,1099
2016-05-06 00:00:00,290.83,1.0,-416
2016-05-06 01:00:00,290.52,1.0,-120
2016-05-06 02:00:00,290.27,1.0,59
2016-05-06 03:00:00,290.0,1.0,30
2016-05-06 04:00:00,289.86,1.0,-134
2016-05-06 05:00:00,288.37,1.0,-254
2016-05-06 06:00:00,287.58,1.0,-440
2016-05-06 07:00:00,288.86,1.0,-562
2016-05-06 08:00:00,291.31,1.0,-609
2016-05-06 09:00:00,294.45,1.0,62
2016-05-06 10:00:00,297.02,1.0,502
2016-05-06 11:00:00,299.82,1.0,334
2016-05-06 12:00:00,301.52,1.0,295
2016-05-06 13:00:00,302.98,1.0,15
2016-05-06 14:00:00,304.44,1.0,-57
2016-05-06 15:00:00,305.1,1.0,-114
2016-05-06 16:00:00,305.46,1.0,-573
2016-05-06 17:00:00,304.83,1.0,-1396
2016-05-06 18:00:00,304.53,1.0,-361
2016-05-06 19:00:00,302.84,1.0,-48
2016-05-06 20:00:00,300.52,1.0,192
2016-05-06 21:00:00,298.9,1.0,310
2016-05-06 22:00:00,296.97,1.0,302
2016-05-06 23:00:00,295.33,1.0,-106
2016-05-07 00:00:00,293.16,0.0,716
2016-05-07 01:00:00,290.67,0.0,337
2016-05-07 02:00:00,288.85,0.0,248
2016-05-07 03:00:00,287.7,0.0,30
2016-05-07 04:00:00,286.4,0.0,-446
2016-05-07 05:00:00,285.29,0.0,-1940
2016-05-07 06:00:00,283.29,0.0,-4359
2016-05-07 07:00:00,283.83,0.0,-4386
2016-05-07 08:00:00,285.6,0.0,-2551
2016-05-07 09:00:00,287.35,0.0,-1221
2016-05-07 10:00:00,289.16,0.0,-675
2016-05-07 11:00:00,290.59,0.0,-848
2016-05-07 12:00:00,291.7,0.0,-536
2016-05-07 13:00:00,292.63,0.0,-289
2016-05-07 14:00:00,292.97,0.0,-554
2016-05-07 15:00:00,293.03,0.0,-1053
2016-05-07 16:00:00,293.27,0.0,-1348
2016-05-07 17:00:00,293.3,0.0,-516
2016-05-07 18:00:00,292.93,0.0,-208
2016-05-07 19:00:00,291.78,0.0,110
2016-05-07 20:00:00,289.97,0.0,91
2016-05-07 21:00:00,287.58,0.0,-51
2016-05-07 22:00:00,284.66,0.0,279
2016-05-07 23:00:00,281.84,0.0,138
2016-05-08 00:00:00,281.44,0.0,101
2016-05-08 01:00:00,280.58,0.0,0
2016-05-08 02:00:00,279.98,0.0,0
2016-05-08 03:00:00,279.63,0.0,0
2016-05-08 04:00:00,279.25,0.0,0
2016-05-08 05:00:00,279.14,0.0,-124
2016-05-08 06:00:00,278.94,0.0,-310
2016-05-08 07:00:00,280.23,0.0,-559
2016-05-08 08:00:00,284.5,0.0,-1042
2016-05-08 09:00:00,288.13,0.0,-981
2016-05-08 10:00:00,290.51,0.0,-395
2016-05-08 11:00:00,292.45,0.0,-421
2016-05-08 12:00:00,293.99,0.0,-601
2016-05-08 13:00:00,294.58,0.0,-200
2016-05-08 14:00:00,295.16,0.0,-184
2016-05-08 15:00:00,295.81,0.0,66
2016-05-08 16:00:00,295.89,0.0,273
2016-05-08 17:00:00,295.46,0.0,58
2016-05-08 18:00:00,295.17,0.0,-125
2016-05-08 19:00:00,294.32,0.0,251
2016-05-08 20:00:00,292.45,0.0,100
2016-05-08 21:00:00,289.58,0.0,-541
2016-05-08 22:00:00,288.13,0.0,-1369
2016-05-08 23:00:00,286.74,0.0,-1071
2016-05-09 00:00:00,286.19,1.0,-1024
2016-05-09 01:00:00,286.07,1.0,-539
2016-05-09 02:00:00,285.3,1.0,-366
2016-05-09 03:00:00,285.24,1.0,-116
2016-05-09 04:00:00,284.88,1.0,487
2016-05-09 05:00:00,284.39,1.0,2182
2016-05-09 06:00:00,284.4,1.0,4865
2016-05-09 07:00:00,284.79,1.0,5253
2016-05-09 08:00:00,286.49,1.0,3835
2016-05-09 09:00:00,288.86,1.0,1813
2016-05-09 10:00:00,290.58,1.0,582
2016-05-09 11:00:00,291.69,1.0,598
2016-05-09 12:00:00,292.3,1.0,725
2016-05-09 13:00:00,289.69,1.0,78
2016-05-09 14:00:00,288.32,1.0,143
2016-05-09 15:00:00,287.25,1.0,487
2016-05-09 16:00:00,286.79,1.0,1443
2016-05-09 17:00:00,286.86,1.0,1502
2016-05-09 18:00:00,287.18,1.0,77
2016-05-09 19:00:00,287.35,1.0,-963
2016-05-09 20:00:00,287.39,1.0,-886
2016-05-09 21:00:00,286.66,1.0,-158
2016-05-09 22:00:00,285.6,1.0,-393
2016-05-09 23:00:00,285.04,1.0,-253
2016-05-10 00:00:00,284.8,1.0,-71
2016-05-10 01:00:00,284.83,1.0,-8
2016-05-10 02:00:00,284.71,1.0,-51
2016-05-10 03:00:00,283.85,1.0,-4
